Timestamp,uid,time,eventName,target,info,state,LOG_VERSION
14/04/2025 12:26:08,Windows-Chrome-18562935652866985,1744604767859,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":112,""pageY"":83}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:09,Windows-Chrome-18562935652866985,1744604768359,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":73,""pageY"":105}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:12,Windows-Chrome-18562935652866985,1744604771863,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":60,""pageY"":86}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:13,Windows-Chrome-18562935652866985,1744604772487,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":113,""pageY"":91}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:14,Windows-Chrome-18562935652866985,1744604773375,mousedown,div.pagination-bar,"{""which"":1,""pageX"":1383,""pageY"":80}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:14,Windows-Chrome-18562935652866985,1744604773655,mousedown,div.pagination-bar,"{""which"":1,""pageX"":1401,""pageY"":96}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:14,Windows-Chrome-18562935652866985,1744604773952,mousedown,span.pagination-arrow.right-arrow,"{""which"":1,""pageX"":1390,""pageY"":95}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:15,Windows-Chrome-18562935652866985,1744604774352,mousedown,span.pagination-arrow.right-arrow,"{""which"":1,""pageX"":1390,""pageY"":97}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:15,Windows-Chrome-18562935652866985,1744604774499,mousedown,span.pagination-arrow.right-arrow,"{""which"":1,""pageX"":1390,""pageY"":97}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:17,Windows-Chrome-18562935652866985,1744604776300,mousedown,div.tile-academics img,"{""which"":1,""pageX"":1062,""pageY"":235}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:18,Windows-Chrome-18562935652866985,1744604777935,mousedown,a#academics-link.back-btn,"{""which"":1,""pageX"":31,""pageY"":70}",https://cs4249-experiment-setup.vercel.app/course-registration.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:20,Windows-Chrome-18562935652866985,1744604780131,mousedown,div.dropdown-content a,"{""which"":1,""pageX"":58,""pageY"":145}",https://cs4249-experiment-setup.vercel.app/academics.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:23,Windows-Chrome-18562935652866985,1744604782233,mousedown,div.tile img,"{""which"":1,""pageX"":883,""pageY"":275}",https://cs4249-experiment-setup.vercel.app/homepage-a.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:40,Windows-Chrome-18562935652866985,1744604799960,mousedown,div.dropdown-content a,"{""which"":1,""pageX"":98,""pageY"":214}",https://cs4249-experiment-setup.vercel.app/personal-info.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:42,Windows-Chrome-18562935652866985,1744604801572,mousedown,div.tile-financials img,"{""which"":1,""pageX"":399,""pageY"":214}",https://cs4249-experiment-setup.vercel.app/financials.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:26:46,Windows-Chrome-18562935652866985,1744604805412,mousedown,a.button-link,"{""which"":1,""pageX"":497,""pageY"":577}",https://cs4249-experiment-setup.vercel.app/manage-student-finance.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:27:18,Windows-Chrome-18562935652866985,1744604837543,mousedown,a.home-icon img,"{""which"":1,""pageX"":1411,""pageY"":26}",https://cs4249-experiment-setup.vercel.app/manage-student-finance.html?variant=login-a-home-a&participant_id=11096,0.1
14/04/2025 12:27:27,Windows-Chrome-18562935652866985,1744604846316,mousedown,button.login-link,"{""which"":1,""pageX"":789,""pageY"":408}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:27:40,Windows-Chrome-18562935652866985,1744604859592,mousedown,div.announcement a,"{""which"":1,""pageX"":1250,""pageY"":337}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:27:44,Windows-Chrome-18562935652866985,1744604863710,mousedown,div.tile-academics img,"{""which"":1,""pageX"":969,""pageY"":283}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:27:46,Windows-Chrome-18562935652866985,1744604865442,mousedown,div.sidebar a,"{""which"":1,""pageX"":100,""pageY"":167}",https://cs4249-experiment-setup.vercel.app/course-registration.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:02,Windows-Chrome-18562935652866985,1744604881552,mousedown,a#academics-link.back-btn,"{""which"":1,""pageX"":79,""pageY"":87}",https://cs4249-experiment-setup.vercel.app/view-classes.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:04,Windows-Chrome-18562935652866985,1744604883610,mousedown,div.dropdown-content a,"{""which"":1,""pageX"":85,""pageY"":126}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:07,Windows-Chrome-18562935652866985,1744604886232,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":106,""pageY"":78}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:28:08,Windows-Chrome-18562935652866985,1744604887420,mousedown,a.active,"{""which"":1,""pageX"":450,""pageY"":94}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:28:26,Windows-Chrome-18562935652866985,1744604905834,mousedown,div.sidebar a,"{""which"":1,""pageX"":91,""pageY"":136}",https://cs4249-experiment-setup.vercel.app/personal-info.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:29,Windows-Chrome-18562935652866985,1744604908288,mousedown,div.sidebar a,"{""which"":1,""pageX"":45,""pageY"":165}",https://cs4249-experiment-setup.vercel.app/personal-info.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:29,Windows-Chrome-18562935652866985,1744604909112,mousedown,div.sidebar a,"{""which"":1,""pageX"":52,""pageY"":198}",https://cs4249-experiment-setup.vercel.app/personal-info.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:28:48,Windows-Chrome-18562935652866985,1744604927748,mousedown,button.login-link,"{""which"":1,""pageX"":729,""pageY"":430}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:54,Windows-Chrome-18562935652866985,1744604933639,mousedown,div.nav-tabs a,"{""which"":1,""pageX"":656,""pageY"":87}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:28:56,Windows-Chrome-18562935652866985,1744604935421,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":107,""pageY"":85}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:28:57,Windows-Chrome-18562935652866985,1744604936792,mousedown,button.dropdown-btn,"{""which"":1,""pageX"":142,""pageY"":87}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:29:04,Windows-Chrome-18562935652866985,1744604943789,mousedown,div.nav-tabs a,"{""which"":1,""pageX"":794,""pageY"":85}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096#,0.1
14/04/2025 12:29:05,Windows-Chrome-18562935652866985,1744604944837,mousedown,div.tile-financials img,"{""which"":1,""pageX"":240,""pageY"":247}",https://cs4249-experiment-setup.vercel.app/financials-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:06,Windows-Chrome-18562935652866985,1744604945701,mousedown,a.button-link,"{""which"":1,""pageX"":492,""pageY"":572}",https://cs4249-experiment-setup.vercel.app/manage-student-finance.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:15,Windows-Chrome-18562935652866985,1744604955021,mousedown,button.login-link,"{""which"":1,""pageX"":709,""pageY"":443}",https://cs4249-experiment-setup.vercel.app/login-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:16,Windows-Chrome-18562935652866985,1744604955972,mousedown,div.nav-tabs a,"{""which"":1,""pageX"":790,""pageY"":97}",https://cs4249-experiment-setup.vercel.app/homepage-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:17,Windows-Chrome-18562935652866985,1744604956957,mousedown,div.tile-financials img,"{""which"":1,""pageX"":225,""pageY"":282}",https://cs4249-experiment-setup.vercel.app/financials-b.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:21,Windows-Chrome-18562935652866985,1744604960529,mousedown,a.button-link,"{""which"":1,""pageX"":497,""pageY"":578}",https://cs4249-experiment-setup.vercel.app/manage-student-finance.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:32,Windows-Chrome-18562935652866985,1744604971796,mousedown,select#bill-type,"{""which"":1,""pageX"":579,""pageY"":508}",https://cs4249-experiment-setup.vercel.app/manage-student-finance.html?variant=login-b-home-b&participant_id=11096,0.1
14/04/2025 12:29:32,Windows-Chrome-18562935652866985,1744604972167,mousedown,select#bill-type,"{""which"":1,""pageX"":566,""pageY"":501}",https://cs4249-experiment-setup.vercel.app/manage-student-finance.html?variant=login-b-home-b&participant_id=11096,0.1
